Gene stable ID	Macaque gene stable ID	dN with Macaque	dS with Macaque	Macaque homology type
ENSG00000177462	ENSMMUG00000049432	0.066	0.1882	ortholog_many2many
ENSG00000142892	ENSMMUG00000020217	0.0138	0.0737	ortholog_one2one
ENSG00000135749	ENSMMUG00000012615	0.015	0.0684	ortholog_one2one
ENSG00000117091	ENSMMUG00000015812	0.0546	0.0691	ortholog_one2one
ENSG00000117245	ENSMMUG00000008836	0.0169	0.1363	ortholog_one2one
ENSG00000135778	ENSMMUG00000063981	0.0076	0.1174	ortholog_one2one
ENSG00000117602	ENSMMUG00000022927	0.0085	0.0723	ortholog_one2one
ENSG00000143028	ENSMMUG00000038708	0.0016	0.0899	ortholog_one2one
ENSG00000136628	ENSMMUG00000008722	0.0128	0.0636	ortholog_one2one
ENSG00000075391	ENSMMUG00000021073	0.0018	0.0368	ortholog_one2one
ENSG00000154027	ENSMMUG00000020218	0.0369	0.0789	ortholog_one2one
ENSG00000127472	ENSMMUG00000064805	0.068	0.2465	ortholog_one2one
ENSG00000188585	ENSMMUG00000056058	0.0401	0.0584	ortholog_one2one
ENSG00000134389	ENSMMUG00000000243	0.0566	0.1022	ortholog_one2one
ENSG00000143278	ENSMMUG00000000244	0.0164	0.0699	ortholog_one2one
ENSG00000117215	ENSMMUG00000045550	0.0514	0.0764	ortholog_one2one
ENSG00000143473	ENSMMUG00000016102	0.0028	0.0641	ortholog_one2one
ENSG00000184454	ENSMMUG00000057675	0.0221	0.1357	ortholog_one2one
ENSG00000132680	ENSMMUG00000004648	0	0	ortholog_one2one
ENSG00000162490	ENSMMUG00000057353	0.0132	0.0864	ortholog_one2one
ENSG00000162650	ENSMMUG00000005815	0.0091	0.044	ortholog_one2one
ENSG00000279263	ENSMMUG00000052261	0.0203	0.0921	ortholog_many2many
ENSG00000279263	ENSMMUG00000062168	0.022	0.0826	ortholog_many2many
ENSG00000279263	ENSMMUG00000053957	0.0317	0.109	ortholog_many2many
ENSG00000197454	ENSMMUG00000050041	0.0308	0.0878	ortholog_one2one
ENSG00000134668	ENSMMUG00000005466	0.0456	0.0686	ortholog_one2one
ENSG00000203663	ENSMMUG00000057748	0.0455	0.1252	ortholog_one2one
ENSG00000198128	ENSMMUG00000052261	0.0278	0.0957	ortholog_many2many
ENSG00000198128	ENSMMUG00000062168	0.0262	0.0911	ortholog_many2many
ENSG00000198128	ENSMMUG00000053957	0.0391	0.0998	ortholog_many2many
ENSG00000158786	ENSMMUG00000049733	0.1295	0.4644	ortholog_one2one
ENSG00000174151	ENSMMUG00000005816	0.014	0.0306	ortholog_one2one
ENSG00000196071	ENSMMUG00000060886	0.0329	0.1359	ortholog_one2many
ENSG00000196071	ENSMMUG00000059065	0.0384	0.0997	ortholog_one2many
ENSG00000158488	ENSMMUG00000016784	0.0598	0.0698	ortholog_one2one
ENSG00000066279	ENSMMUG00000000245	0.0191	0.0494	ortholog_one2one
ENSG00000181754	ENSMMUG00000062157	0	0	ortholog_one2one
ENSG00000117394	ENSMMUG00000000373	0.0091	0.1388	ortholog_one2one
ENSG00000036549	ENSMMUG00000063855	0.0073	0.0452	ortholog_one2one
ENSG00000173662	ENSMMUG00000018183	0.0338	0.1031	ortholog_one2one
ENSG00000162727	ENSMMUG00000039595	0.0417	0.141	ortholog_one2many
ENSG00000198601	ENSMMUG00000039595	0.0554	0.1976	ortholog_one2many
ENSG00000228198	ENSMMUG00000039595	0.0383	0.1654	ortholog_one2many
ENSG00000171180	ENSMMUG00000038524	0.025	0.0719	ortholog_one2one
ENSG00000177212	ENSMMUG00000056262	0.0532	0.1882	ortholog_many2many
ENSG00000177212	ENSMMUG00000049432	0.0374	0.1287	ortholog_many2many
ENSG00000177201	ENSMMUG00000056262	0.0499	0.1961	ortholog_many2many
ENSG00000177201	ENSMMUG00000049432	0.037	0.1314	ortholog_many2many
ENSG00000177186	ENSMMUG00000039595	0.0493	0.177	ortholog_one2many
ENSG00000156097	ENSMMUG00000058297	0.0031	0.0778	ortholog_one2one
ENSG00000187980	ENSMMUG00000052344	0.1172	0.2036	ortholog_one2one
ENSG00000162664	ENSMMUG00000003442	0.0053	0.0475	ortholog_one2one
ENSG00000162543	ENSMMUG00000038517	0.0274	0.0628	ortholog_one2one
ENSG00000204859	ENSMMUG00000032281	0.0442	0.206	ortholog_one2one
ENSG00000163125	ENSMMUG00000007303	0.0058	0.0255	ortholog_one2one
ENSG00000240021	ENSMMUG00000054486	0.1836	0.3825	ortholog_one2one
ENSG00000065135	ENSMMUG00000005818	0	0	ortholog_one2one
ENSG00000026751	ENSMMUG00000017327	0.0544	0.0561	ortholog_one2one
ENSG00000116704	ENSMMUG00000000645	0.0033	0.0212	ortholog_one2one
ENSG00000186973	ENSMMUG00000049986	0.0325	0.0143	ortholog_one2one
ENSG00000177888	ENSMMUG00000058395	0.0028	0.0528	ortholog_one2one
ENSG00000196944	ENSMMUG00000049901	0.0544	0.1135	ortholog_one2many
ENSG00000198104	ENSMMUG00000064874	0.0335	0.0851	ortholog_one2one
ENSG00000175143	ENSMMUG00000005566	0.0409	0.0619	ortholog_one2one
ENSG00000162413	ENSMMUG00000042613	0.002	0.2527	ortholog_one2one
ENSG00000196240	ENSMMUG00000064657	0.0276	0.2183	ortholog_many2many
ENSG00000196240	ENSMMUG00000053841	0.0303	0.2208	ortholog_many2many
ENSG00000143032	ENSMMUG00000053737	0.013	0.0705	ortholog_one2one
ENSG00000116273	ENSMMUG00000058771	0.0277	0.1318	ortholog_one2one
ENSG00000203661	ENSMMUG00000049901	0.0446	0.0748	ortholog_one2many
ENSG00000235098	ENSMMUG00000060384	0.0472	0.171	ortholog_one2one
ENSG00000188558	ENSMMUG00000017368	0.0398	0.0864	ortholog_one2one
ENSG00000117600	ENSMMUG00000021030	0.0013	0.0598	ortholog_one2one
ENSG00000270629	ENSMMUG00000056325	0.3162	0.4668	ortholog_many2many
ENSG00000270629	ENSMMUG00000055415	0.2508	0.3649	ortholog_many2many
ENSG00000205116	ENSMMUG00000060415	0.0189	0.1112	ortholog_one2one
ENSG00000180708	ENSMMUG00000003168	0.0299	0.0776	ortholog_one2one
ENSG00000179403	ENSMMUG00000053801	0.2378	0.564	ortholog_one2one
ENSG00000203963	ENSMMUG00000000647	0.0415	0.0845	ortholog_one2one
ENSG00000122224	ENSMMUG00000053012	0.289	0.4048	ortholog_one2one
ENSG00000162594	ENSMMUG00000000648	0.0271	0.0518	ortholog_one2one
ENSG00000133226	ENSMMUG00000006645	0.0049	0.039	ortholog_one2one
ENSG00000182783	ENSMMUG00000049901	0.0446	0.0748	ortholog_one2many
ENSG00000183347	ENSMMUG00000020157	0.0335	0.0812	ortholog_one2one
ENSG00000162772	ENSMMUG00000012185	0.0026	0.0767	ortholog_one2one
ENSG00000117625	ENSMMUG00000020383	0.0009	0.0156	ortholog_one2one
ENSG00000177674	ENSMMUG00000004677	0.0177	0.0705	ortholog_one2one
ENSG00000243710	ENSMMUG00000002642	0.0084	0.0463	ortholog_one2one
ENSG00000116194	ENSMMUG00000017553	0.004	0.0326	ortholog_one2one
ENSG00000169504	ENSMMUG00000002416	0.0017	0.0381	ortholog_one2one
ENSG00000116191	ENSMMUG00000017551	0.0015	0.0609	ortholog_one2one
ENSG00000117395	ENSMMUG00000051576	0.0262	0.0972	ortholog_one2one
ENSG00000179178	ENSMMUG00000012766	0.011	0.1013	ortholog_one2one
ENSG00000177144	ENSMMUG00000064953	0.0029	0.0269	ortholog_one2many
ENSG00000162771	ENSMMUG00000052576	0.0389	0.088	ortholog_one2one
ENSG00000123685	ENSMMUG00000015056	0.1358	0.3934	ortholog_one2one
ENSG00000134376	ENSMMUG00000012322	0.0219	0.0503	ortholog_one2one
ENSG00000054118	ENSMMUG00000014622	0.003	0.0268	ortholog_one2one
ENSG00000187800	ENSMMUG00000061405	0.0092	0.0826	ortholog_one2one
ENSG00000215915	ENSMMUG00000051529	0.1135	0.2536	ortholog_one2one
ENSG00000116649	ENSMMUG00000021570	0.1119	0.4107	ortholog_one2many
ENSG00000116649	ENSMMUG00000019321	0.0013	0.1707	ortholog_one2many
ENSG00000122223	ENSMMUG00000017333	0.0756	0.0784	ortholog_one2one
ENSG00000184022	ENSMMUG00000049101	0.0338	0.1028	ortholog_one2one
ENSG00000177151	ENSMMUG00000064657	0.0293	0.2158	ortholog_many2many
ENSG00000177151	ENSMMUG00000053841	0.032	0.2184	ortholog_many2many
ENSG00000187701	ENSMMUG00000031199	0.0318	0.1432	ortholog_one2one
ENSG00000117411	ENSMMUG00000015155	0.0885	0.2182	ortholog_one2one
ENSG00000189181	ENSMMUG00000055842	0.0387	0.1021	ortholog_one2one
ENSG00000259823	ENSMMUG00000057389	0.0739	0.0983	ortholog_one2one
ENSG00000117697	ENSMMUG00000019287	0.012	0.0509	ortholog_one2one
ENSG00000162601	ENSMMUG00000011800	0.012	0.0337	ortholog_one2one
ENSG00000189410	ENSMMUG00000008847	0.0103	0.0954	ortholog_one2one
ENSG00000020633	ENSMMUG00000002420	0.0046	0.1762	ortholog_one2one
ENSG00000171492	ENSMMUG00000012828	0.0028	0.0426	ortholog_one2one
ENSG00000171488	ENSMMUG00000008003	0.0012	0.0378	ortholog_one2one
ENSG00000162813	ENSMMUG00000017396	0.003	0.0563	ortholog_one2one
ENSG00000214193	ENSMMUG00000011688	0.0581	0.1046	ortholog_one2one
ENSG00000175137	ENSMMUG00000000632	0.1964	0.528	ortholog_one2one
ENSG00000197147	ENSMMUG00000017707	0.0026	0.0418	ortholog_one2one
ENSG00000177606	ENSMMUG00000059326	0.0025	0.0952	ortholog_one2one
ENSG00000142694	ENSMMUG00000057604	0.0023	0.2027	ortholog_one2one
ENSG00000179914	ENSMMUG00000013391	0.0435	0.1396	ortholog_one2one
ENSG00000116584	ENSMMUG00000005092	0.0185	0.0903	ortholog_one2one
ENSG00000171385	ENSMMUG00000050825	0	0	ortholog_one2one
ENSG00000143178	ENSMMUG00000060729	0.0076	0.0479	ortholog_one2one
ENSG00000117614	ENSMMUG00000002968	0.0134	0.0355	ortholog_one2one
ENSG00000158764	ENSMMUG00000012037	0.0827	0.1281	ortholog_one2one
ENSG00000197429	ENSMMUG00000001831	0.0383	0.1036	ortholog_one2one
ENSG00000159596	ENSMMUG00000040638	0.0535	0.0465	ortholog_one2many
ENSG00000159596	ENSMMUG00000030685	0.0514	0.052	ortholog_one2many
ENSG00000134242	ENSMMUG00000006786	0.029	0.0344	ortholog_one2one
ENSG00000163479	ENSMMUG00000013495	0.0026	0.0382	ortholog_one2one
ENSG00000143185	ENSMMUG00000013779	0.0461	0.0225	ortholog_many2many
ENSG00000143185	ENSMMUG00000060218	0.0505	0.0225	ortholog_many2many
ENSG00000143184	ENSMMUG00000013779	0.0382	0.0554	ortholog_many2many
ENSG00000143184	ENSMMUG00000060218	0.0426	0.0557	ortholog_many2many
ENSG00000143674	ENSMMUG00000009226	0.0234	0.0899	ortholog_one2one
ENSG00000158769	ENSMMUG00000001996	0.0165	0.0585	ortholog_one2one
ENSG00000116337	ENSMMUG00000005820	0.002	0.0774	ortholog_one2one
ENSG00000007923	ENSMMUG00000004686	0.0017	0.0429	ortholog_one2one
ENSG00000135750	ENSMMUG00000022429	0.0013	0.1011	ortholog_one2one
ENSG00000215845	ENSMMUG00000002001	0.0085	0.0932	ortholog_one2one
ENSG00000143196	ENSMMUG00000002932	0.0067	0.0434	ortholog_one2one
ENSG00000171161	ENSMMUG00000037875	0.0103	0.1467	ortholog_one2one
ENSG00000184007	ENSMMUG00000046901	0	0	ortholog_one2one
ENSG00000081019	ENSMMUG00000017823	0.0024	0.0352	ortholog_one2one
ENSG00000134262	ENSMMUG00000019528	0.0046	0.0502	ortholog_one2one
ENSG00000041988	ENSMMUG00000002047	0.2886	0.7243	ortholog_one2one
ENSG00000188761	ENSMMUG00000006787	0.0478	0.0781	ortholog_one2one
ENSG00000116260	ENSMMUG00000059364	0.0197	0.0805	ortholog_one2one
ENSG00000081985	ENSMMUG00000000651	0.0317	0.0433	ortholog_one2one
ENSG00000117407	ENSMMUG00000061167	0.0224	0.1124	ortholog_one2one
ENSG00000134183	ENSMMUG00000005819	0.0013	0.0597	ortholog_one2one
ENSG00000196182	ENSMMUG00000016212	0.002	0.1592	ortholog_one2one
ENSG00000183780	ENSMMUG00000006226	0.0018	0.0626	ortholog_one2one
ENSG00000143156	ENSMMUG00000021079	0.0391	0.0755	ortholog_one2one
ENSG00000122482	ENSMMUG00000007635	0.0064	0.0452	ortholog_one2one
ENSG00000117616	ENSMMUG00000002970	0.0391	0.068	ortholog_one2one
ENSG00000117475	ENSMMUG00000021080	0.0082	0.0403	ortholog_one2one
ENSG00000168275	ENSMMUG00000021702	0.0211	0.1133	ortholog_one2one
ENSG00000159214	ENSMMUG00000015156	0.0238	0.0573	ortholog_one2one
ENSG00000143153	ENSMMUG00000021078	0.012	0.0994	ortholog_one2one
ENSG00000117477	ENSMMUG00000000065	0.021	0.0696	ortholog_one2one
ENSG00000159173	ENSMMUG00000046222	0.0022	0.1235	ortholog_one2one
ENSG00000196517	ENSMMUG00000015158	0.0097	0.1048	ortholog_one2one
ENSG00000187010	ENSMMUG00000011156	0.1751	0.1436	ortholog_one2many
ENSG00000121454	ENSMMUG00000055544	0.0327	0.1416	ortholog_one2one
ENSG00000230124	ENSMMUG00000012051	0.005	0.0532	ortholog_one2one
ENSG00000143420	ENSMMUG00000012814	0.1078	0.2099	ortholog_one2one
ENSG00000143374	ENSMMUG00000006256	0.0151	0.0393	ortholog_one2one
ENSG00000171163	ENSMMUG00000000634	0.0111	0.0429	ortholog_one2one
ENSG00000175206	ENSMMUG00000007834	0.0277	0.0454	ortholog_one2one
ENSG00000215910	ENSMMUG00000020063	0.0927	0.1385	ortholog_one2one
ENSG00000117408	ENSMMUG00000015142	0.0162	0.0748	ortholog_one2one
ENSG00000177000	ENSMMUG00000007828	0.0134	0.1127	ortholog_one2one
ENSG00000059588	ENSMMUG00000021703	0.0163	0.0706	ortholog_one2one
ENSG00000077254	ENSMMUG00000018326	0.0053	0.0587	ortholog_one2one
ENSG00000143079	ENSMMUG00000018455	0.0045	0.0402	ortholog_one2one
ENSG00000082512	ENSMMUG00000031427	0.0113	0.0346	ortholog_one2one
ENSG00000174307	ENSMMUG00000061689	0	0	ortholog_one2one
ENSG00000011021	ENSMMUG00000007829	0.0032	0.0638	ortholog_one2one
ENSG00000181817	ENSMMUG00000017338	0.0109	0.0592	ortholog_one2one
ENSG00000127483	ENSMMUG00000008852	0.0036	0.0407	ortholog_one2one
ENSG00000197785	ENSMMUG00000064596	0.2427	0.6157	ortholog_one2many
ENSG00000197785	ENSMMUG00000050701	0.023	0.2184	ortholog_one2many
ENSG00000197785	ENSMMUG00000001549	0.023	0.2228	ortholog_one2many
ENSG00000185523	ENSMMUG00000059169	0.0522	0	ortholog_one2one
ENSG00000162669	ENSMMUG00000006819	0.0198	0.055	ortholog_one2one
ENSG00000240563	ENSMMUG00000006485	0.0552	0.0783	ortholog_one2one
ENSG00000205090	ENSMMUG00000040140	0.0044	0.1205	ortholog_one2one
ENSG00000060642	ENSMMUG00000012700	0.0136	0.0424	ortholog_one2one
ENSG00000067704	ENSMMUG00000007783	0.0111	0.0652	ortholog_one2one
ENSG00000134245	ENSMMUG00000007765	0.0097	0.0594	ortholog_one2one
ENSG00000007341	ENSMMUG00000007766	0.0434	0.0895	ortholog_one2one
ENSG00000158773	ENSMMUG00000002003	0	0	ortholog_one2one
ENSG00000143457	ENSMMUG00000010668	0.0016	0.0549	ortholog_one2one
ENSG00000185220	ENSMMUG00000064580	0.0048	0.0912	ortholog_one2many
ENSG00000185220	ENSMMUG00000023296	0.0048	0.0912	ortholog_one2many
ENSG00000213047	ENSMMUG00000013962	0.0098	0.036	ortholog_one2one
ENSG00000142864	ENSMMUG00000000652	0.0012	0.0226	ortholog_one2one
ENSG00000132854	ENSMMUG00000010351	0.026	0.0936	ortholog_one2one
ENSG00000168264	ENSMMUG00000049832	0.0023	0.0662	ortholog_one2one
ENSG00000116489	ENSMMUG00000015668	0.0258	0.0522	ortholog_one2one
ENSG00000228594	ENSMMUG00000040063	0.0135	0.069	ortholog_one2one
ENSG00000197530	ENSMMUG00000012961	0.0085	0.1586	ortholog_one2one
ENSG00000162769	ENSMMUG00000011732	0.0096	0.0513	ortholog_one2one
ENSG00000159176	ENSMMUG00000020772	0.0272	0.1786	ortholog_one2one
ENSG00000086015	ENSMMUG00000015371	0.014	0.0584	ortholog_one2one
ENSG00000162607	ENSMMUG00000002339	0.0112	0.0325	ortholog_one2one
ENSG00000180488	ENSMMUG00000011987	0.0045	0.0685	ortholog_one2one
ENSG00000143369	ENSMMUG00000006257	0.0302	0.0523	ortholog_one2one
ENSG00000097046	ENSMMUG00000056970	0.0158	0.0402	ortholog_one2one
ENSG00000204160	ENSMMUG00000058432	0.0032	0.1581	ortholog_one2one
ENSG00000116885	ENSMMUG00000020432	0.0076	0.0406	ortholog_one2one
ENSG00000158710	ENSMMUG00000040609	0	0	ortholog_one2one
ENSG00000175793	ENSMMUG00000013855	0.0016	0.2192	ortholog_one2one
ENSG00000142751	ENSMMUG00000018721	0.0013	0.1335	ortholog_one2one
ENSG00000116717	ENSMMUG00000056103	0.0026	0.0455	ortholog_one2one
ENSG00000121774	ENSMMUG00000023438	0	0	ortholog_one2one
ENSG00000198570	ENSMMUG00000057510	0.0168	0.1245	ortholog_one2one
ENSG00000121775	ENSMMUG00000015650	0.0027	0.0986	ortholog_one2one
ENSG00000170385	ENSMMUG00000056449	0.0089	0.0453	ortholog_one2one
ENSG00000186517	ENSMMUG00000002005	0.0213	0.0584	ortholog_one2one
ENSG00000118873	ENSMMUG00000007784	0.005	0.0497	ortholog_one2one
ENSG00000203724	ENSMMUG00000060620	0.0458	0.0716	ortholog_one2one
ENSG00000117650	ENSMMUG00000005216	0.008	0.0608	ortholog_one2one
ENSG00000172456	ENSMMUG00000002387	0.0131	0.0629	ortholog_one2one
ENSG00000132768	ENSMMUG00000015150	0.0198	0.0516	ortholog_one2one
ENSG00000131910	ENSMMUG00000010291	0.0092	0.0638	ortholog_one2one
ENSG00000198746	ENSMMUG00000018723	0.0156	0.0529	ortholog_one2one
ENSG00000090273	ENSMMUG00000010290	0.0063	0.0861	ortholog_one2one
ENSG00000143355	ENSMMUG00000012259	0	0	ortholog_one2one
ENSG00000123684	ENSMMUG00000020560	0.0179	0.0661	ortholog_one2one
ENSG00000116898	ENSMMUG00000020433	0.0641	0.0719	ortholog_one2one
ENSG00000143324	ENSMMUG00000012848	0.0006	0.0498	ortholog_one2one
ENSG00000173726	ENSMMUG00000058824	0	0	ortholog_one2one
ENSG00000143452	ENSMMUG00000010669	0.0046	0.0445	ortholog_one2one
ENSG00000162614	ENSMMUG00000010352	0.0067	0.052	ortholog_one2one
ENSG00000143384	ENSMMUG00000053525	0.0131	0.046	ortholog_one2one
ENSG00000143382	ENSMMUG00000008218	0.0136	0.0543	ortholog_one2one
ENSG00000171872	ENSMMUG00000005986	0.049	0.0836	ortholog_one2one
ENSG00000278139	ENSMMUG00000015080	0.008	0.0531	ortholog_one2one
ENSG00000143815	ENSMMUG00000003472	0.0088	0.0573	ortholog_one2one
ENSG00000285053	ENSMMUG00000008426	0.0328	0.0728	ortholog_one2many
ENSG00000171735	ENSMMUG00000047278	0.0021	0.0758	ortholog_one2one
ENSG00000117472	ENSMMUG00000016452	0.0699	0.0996	ortholog_one2one
ENSG00000152904	ENSMMUG00000007145	0.0044	0.091	ortholog_one2one
ENSG00000116141	ENSMMUG00000022288	0.003	0.0294	ortholog_one2one
ENSG00000054267	ENSMMUG00000007141	0.0061	0.0389	ortholog_one2one
ENSG00000151414	ENSMMUG00000021649	0.0334	0.0815	ortholog_one2one
ENSG00000117479	ENSMMUG00000013039	0.0078	0.0655	ortholog_one2one
ENSG00000154380	ENSMMUG00000002227	0.0113	0.0678	ortholog_one2one
ENSG00000151418	ENSMMUG00000011992	0.0121	0.0727	ortholog_one2one
ENSG00000143494	ENSMMUG00000011733	0.0025	0.0692	ortholog_one2one
ENSG00000162817	ENSMMUG00000058658	0.0144	0.2058	ortholog_one2one
ENSG00000188739	ENSMMUG00000039424	0.0428	0.0899	ortholog_one2one
ENSG00000117791	ENSMMUG00000057631	0.022	0.1196	ortholog_one2one
ENSG00000198734	ENSMMUG00000042510	0.0316	0.0592	ortholog_one2one
ENSG00000284770	ENSMMUG00000008426	0.0371	0.0753	ortholog_one2many
ENSG00000163131	ENSMMUG00000010670	0.0142	0.0424	ortholog_one2one
ENSG00000069702	ENSMMUG00000001742	0.0099	0.067	ortholog_one2one
ENSG00000174606	ENSMMUG00000011735	0.0042	0.038	ortholog_one2one
ENSG00000160803	ENSMMUG00000009983	0.0015	0.0565	ortholog_one2one
ENSG00000136630	ENSMMUG00000062202	0.0129	0.0911	ortholog_one2one
ENSG00000116586	ENSMMUG00000012126	0.0959	0.2421	ortholog_one2one
ENSG00000135835	ENSMMUG00000020019	0.0614	0.103	ortholog_one2one
ENSG00000135823	ENSMMUG00000020021	0.0018	0.0483	ortholog_one2one
ENSG00000132698	ENSMMUG00000022306	0	0	ortholog_one2one
ENSG00000254726	ENSMMUG00000052160	0.0017	0.0558	ortholog_one2one
ENSG00000143493	ENSMMUG00000010174	0.002	0.0418	ortholog_one2one
ENSG00000143341	ENSMMUG00000010474	0.0112	0.0592	ortholog_one2one
ENSG00000049245	ENSMMUG00000038004	0.0416	0.0991	ortholog_one2one
ENSG00000162885	ENSMMUG00000008427	0.0118	0.0473	ortholog_one2one
ENSG00000184144	ENSMMUG00000018797	0.0047	0.0798	ortholog_one2one
ENSG00000198700	ENSMMUG00000001916	0.0073	0.036	ortholog_one2one
ENSG00000143476	ENSMMUG00000010176	0.0098	0.0409	ortholog_one2one
ENSG00000119535	ENSMMUG00000020434	0.0271	0.1055	ortholog_one2one
ENSG00000174175	ENSMMUG00000013044	0.024	0.0522	ortholog_one2one
ENSG00000134369	ENSMMUG00000001908	0.0019	0.0724	ortholog_one2one
ENSG00000143742	ENSMMUG00000000134	0.425	0.705	ortholog_one2one
ENSG00000136643	ENSMMUG00000005210	0.0095	0.0433	ortholog_one2one
ENSG00000025800	ENSMMUG00000008455	0.0018	0.0356	ortholog_one2one
ENSG00000116690	ENSMMUG00000009076	0.0548	0.0893	ortholog_one2one
ENSG00000143507	ENSMMUG00000004379	0.0039	0.043	ortholog_one2one
ENSG00000047410	ENSMMUG00000009081	0.0071	0.0625	ortholog_one2one
ENSG00000134709	ENSMMUG00000012850	0.0075	0.0463	ortholog_one2one
ENSG00000075151	ENSMMUG00000004149	0.0093	0.0442	ortholog_one2one
ENSG00000143190	ENSMMUG00000008155	0.0007	0.0244	ortholog_one2one
ENSG00000143819	ENSMMUG00000005782	0.0778	0.1768	ortholog_one2one
ENSG00000196187	ENSMMUG00000005785	0.0078	0.1079	ortholog_one2one
ENSG00000049246	ENSMMUG00000018562	0.0364	0.0771	ortholog_one2one
ENSG00000117707	ENSMMUG00000011914	0	0	ortholog_one2one
ENSG00000049247	ENSMMUG00000000625	0.1586	0.2543	ortholog_one2one
ENSG00000143603	ENSMMUG00000017793	0.0012	0.0481	ortholog_one2one
ENSG00000118655	ENSMMUG00000019527	0.022	0.068	ortholog_one2one
ENSG00000143512	ENSMMUG00000007893	0.0148	0.0916	ortholog_one2one
ENSG00000178028	ENSMMUG00000011645	0	0	ortholog_one2one
ENSG00000134716	ENSMMUG00000015972	0.0293	0.0772	ortholog_one2one
ENSG00000066027	ENSMMUG00000019771	0.001	0.0118	ortholog_one2one
ENSG00000163349	ENSMMUG00000021535			ortholog_one2one
ENSG00000171357	ENSMMUG00000063599	0.0152	0.0465	ortholog_one2one
ENSG00000085998	ENSMMUG00000015078	0.0208	0.105	ortholog_one2one
ENSG00000117139	ENSMMUG00000015233	0.0034	0.0497	ortholog_one2one
ENSG00000143498	ENSMMUG00000007896	0.0239	0.0325	ortholog_one2one
ENSG00000163344	ENSMMUG00000052450	0.0485	0.2558	ortholog_one2one
ENSG00000163873	ENSMMUG00000009679	0.0014	0.1157	ortholog_one2one
ENSG00000162598	ENSMMUG00000006756	0.0276	0.0411	ortholog_one2one
ENSG00000163346	ENSMMUG00000006576	0.0257	0.0766	ortholog_one2one
ENSG00000084652	ENSMMUG00000015580	0.0043	0.0677	ortholog_one2one
ENSG00000153029	ENSMMUG00000020023	0.0556	0.1042	ortholog_one2one
ENSG00000213366	ENSMMUG00000020851	0.0201	0.0896	ortholog_one2one
ENSG00000255835	ENSMMUG00000022192	0.1438	0.3332	ortholog_one2many
ENSG00000243709	ENSMMUG00000011434	0.0201	0.1661	ortholog_many2many
ENSG00000243709	ENSMMUG00000011435	0.0284	0.2627	ortholog_many2many
ENSG00000143811	ENSMMUG00000022192	0.0383	0.1335	ortholog_one2many
ENSG00000157181	ENSMMUG00000009085	0.0109	0.0377	ortholog_one2one
ENSG00000065600	ENSMMUG00000002141	0.0112	0.0383	ortholog_one2one
ENSG00000120937	ENSMMUG00000055655	0.0531	0.2301	ortholog_one2one
ENSG00000116703	ENSMMUG00000064825	0.0091	0.0406	ortholog_one2one
ENSG00000137948	ENSMMUG00000014018	0.0185	0.0452	ortholog_one2one
ENSG00000160691	ENSMMUG00000006581	0.0041	0.0626	ortholog_one2one
ENSG00000116685	ENSMMUG00000012469	0.0042	0.1652	ortholog_one2one
ENSG00000143768	ENSMMUG00000011434	0.0213	0.2058	ortholog_many2many
ENSG00000143768	ENSMMUG00000011435	0.0226	0.2179	ortholog_many2many
ENSG00000160050	ENSMMUG00000015066	0.0592	0.156	ortholog_one2one
ENSG00000073756	ENSMMUG00000016857	0.0095	0.0562	ortholog_one2one
ENSG00000160051	ENSMMUG00000017718	0.0716	0.1029	ortholog_one2one
ENSG00000117691	ENSMMUG00000002142	0.0052	0.0822	ortholog_one2one
ENSG00000188404	ENSMMUG00000016579	0.039	0.0838	ortholog_one2one
ENSG00000171806	ENSMMUG00000016581	0.0209	0.045	ortholog_one2one
ENSG00000162783	ENSMMUG00000031286	0.0201	0.0787	ortholog_one2one
ENSG00000007908	ENSMMUG00000016580	0.0176	0.0827	ortholog_one2one
ENSG00000143751	ENSMMUG00000042699	0.0277	0.0521	ortholog_one2one
