Gene stable ID	Pfam ID	Pfam start	Pfam end
ENSG00000136457	PF00560	222	242
ENSG00000206384	PF00092	1000	1169
ENSG00000206384	PF00092	1967	2140
ENSG00000206384	PF00092	1758	1903
ENSG00000206384	PF00092	27	182
ENSG00000206384	PF00092	229	396
ENSG00000206384	PF00092	809	980
ENSG00000206384	PF00092	622	789
ENSG00000206384	PF00092	436	605
ENSG00000206384	PF01391	1392	1449
ENSG00000167107	PF00501	104	540
ENSG00000167107	PF13193	549	624
ENSG00000164659			
ENSG00000091704	PF00246	128	405
ENSG00000091704	PF02244	27	100
ENSG00000167393	PF13499	316	418
ENSG00000167393	PF17958	212	301
ENSG00000204227	PF13923	47	87
ENSG00000204227	PF16207	282	400
ENSG00000154642	PF06937	1	291
ENSG00000065911	PF02882	158	330
ENSG00000065911	PF00763	40	155
ENSG00000178952	PF00009	58	251
ENSG00000178952	PF03144	275	342
ENSG00000178952	PF03143	348	442
ENSG00000169223	PF03388	53	277
ENSG00000159263	PF06621	358	660
ENSG00000159263	PF00989	81	142
ENSG00000159263	PF08447	243	329
ENSG00000151276	PF16666	723	811
ENSG00000151276	PF00397	302	331
ENSG00000151276	PF00397	361	390
ENSG00000151276	PF00625	139	190
ENSG00000151276	PF00595	819	893
ENSG00000151276	PF00595	971	1061
ENSG00000151276	PF00595	644	720
ENSG00000151276	PF00595	1124	1199
ENSG00000151276	PF00595	475	541
ENSG00000151276	PF16663	202	261
ENSG00000115648	PF02318	8	125
ENSG00000115648	PF04698	456	511
ENSG00000139329	PF13855	137	171
ENSG00000139329	PF13855	66	102
ENSG00000139329	PF13855	207	266
ENSG00000139329	PF13516	185	196
ENSG00000139329	PF01462	37	65
ENSG00000154832	PF00628	28	75
ENSG00000154832	PF12269	404	640
ENSG00000154832	PF02008	163	208
ENSG00000196455	PF00400	1327	1358
ENSG00000196455	PF00400	986	1021
ENSG00000196455	PF00069	27	310
ENSG00000245848	PF07716	282	334
ENSG00000250317	PF15061	103	159
ENSG00000165192	PF13637	230	280
ENSG00000165192	PF12796	165	223
ENSG00000165192	PF12796	69	157
ENSG00000165192	PF07525	284	322
ENSG00000167969	PF00378	54	298
ENSG00000139926	PF09380	245	329
ENSG00000139926	PF00373	123	234
ENSG00000139926	PF09379	20	81
ENSG00000155816	PF02181	1284	1673
ENSG00000155816	PF06346	935	1036
ENSG00000155816	PF06346	1092	1188
ENSG00000155816	PF06346	1003	1102
ENSG00000162877	PF01546	121	488
ENSG00000162877	PF07687	240	384
ENSG00000102984			
ENSG00000284308	PF15479	12	587
ENSG00000091490	PF08238	689	721
ENSG00000091490	PF08238	572	593
ENSG00000091490	PF08238	948	983
ENSG00000091490	PF08238	796	834
ENSG00000091490	PF08238	731	761
ENSG00000091490	PF08238	777	795
ENSG00000173157	PF08685	1713	1909
ENSG00000173157	PF01421	259	467
ENSG00000173157	PF01562	41	186
ENSG00000173157	PF17771	479	546
ENSG00000173157	PF00090	1424	1474
ENSG00000173157	PF00090	1028	1077
ENSG00000173157	PF00090	1159	1181
ENSG00000173157	PF00090	560	610
ENSG00000173157	PF00090	1310	1356
ENSG00000173157	PF00090	972	1007
ENSG00000173157	PF00090	1365	1415
ENSG00000173157	PF00090	1481	1525
ENSG00000173157	PF00090	1661	1684
ENSG00000173157	PF00090	1083	1134
ENSG00000173157	PF00090	1214	1263
ENSG00000173157	PF05986	721	840
ENSG00000133065	PF01769	353	495
ENSG00000133065	PF01769	139	270
ENSG00000147872	PF03036	8	395
ENSG00000112559	PF15316	74	246
ENSG00000204843	PF12455	527	805
ENSG00000204843	PF01302	29	93
ENSG00000089163	PF02146	62	267
ENSG00000183570	PF00013	295	358
ENSG00000183570	PF00013	47	108
ENSG00000183570	PF00013	131	194
ENSG00000180875	PF03045	51	159
ENSG00000170890	PF00068	24	137
ENSG00000083312	PF03810	42	109
ENSG00000083312	PF13513	419	472
ENSG00000175354	PF00102	42	274
ENSG00000156509			
ENSG00000087076	PF13561	19	249
ENSG00000135097	PF00076	23	89
ENSG00000135097	PF00076	111	177
ENSG00000164291	PF00884	32	370
ENSG00000104299	PF10996	308	424
ENSG00000104299	PF16661	85	238
ENSG00000147669	PF03604	17	48
ENSG00000111596	PF04153	398	521
ENSG00000067208	PF00566	167	368
ENSG00000180879	PF05404	12	172
ENSG00000155729	PF02214	14	98
ENSG00000115414	PF00040	360	401
ENSG00000115414	PF00040	420	461
ENSG00000115414	PF00041	998	1075
ENSG00000115414	PF00041	812	888
ENSG00000115414	PF00041	1725	1802
ENSG00000115414	PF00041	1451	1528
ENSG00000115414	PF00041	1634	1713
ENSG00000115414	PF00041	1541	1621
ENSG00000115414	PF00041	2209	2269
ENSG00000115414	PF00041	1906	1981
ENSG00000115414	PF00041	1269	1349
ENSG00000115414	PF00041	1995	2073
ENSG00000115414	PF00041	617	688
ENSG00000115414	PF00041	908	985
ENSG00000115414	PF00041	1096	1159
ENSG00000115414	PF00041	1359	1436
ENSG00000115414	PF00041	1814	1889
ENSG00000115414	PF00041	1175	1254
ENSG00000115414	PF00041	727	798
ENSG00000115414	PF00039	231	270
ENSG00000115414	PF00039	2297	2336
ENSG00000115414	PF00039	2342	2379
ENSG00000115414	PF00039	52	87
ENSG00000115414	PF00039	97	135
ENSG00000115414	PF00039	470	508
ENSG00000115414	PF00039	311	340
ENSG00000115414	PF00039	186	225
ENSG00000115414	PF00039	522	555
ENSG00000115414	PF00039	141	179
ENSG00000115414	PF00039	2386	2421
ENSG00000115414	PF00039	561	599
ENSG00000110076	PF02210	318	458
ENSG00000110076	PF02210	1169	1317
ENSG00000110076	PF02210	946	1074
ENSG00000110076	PF02210	57	186
ENSG00000110076	PF02210	760	890
ENSG00000110076	PF02210	521	666
ENSG00000110076	PF01034	1636	1675
ENSG00000197498	PF04427	40	227
ENSG00000081479	PF12662	3132	3155
ENSG00000081479	PF00058	3333	3374
ENSG00000081479	PF00058	2564	2601
ENSG00000081479	PF00058	1567	1607
ENSG00000081479	PF00058	2519	2560
ENSG00000081479	PF00058	484	519
ENSG00000081479	PF00058	3282	3330
ENSG00000081479	PF00058	4197	4238
ENSG00000081479	PF00058	4154	4192
ENSG00000081479	PF00058	3378	3416
ENSG00000081479	PF00058	2202	2242
ENSG00000081479	PF00058	1521	1561
ENSG00000081479	PF00058	522	565
ENSG00000081479	PF00058	838	879
ENSG00000081479	PF00058	1883	1928
ENSG00000081479	PF14670	2022	2058
ENSG00000081479	PF00057	3030	3063
ENSG00000081479	PF00057	3718	3754
ENSG00000081479	PF00057	27	62
ENSG00000081479	PF00057	2820	2855
ENSG00000081479	PF00057	3883	3920
ENSG00000081479	PF00057	3512	3548
ENSG00000081479	PF00057	106	142
ENSG00000081479	PF00057	183	217
ENSG00000081479	PF00057	1108	1143
ENSG00000081479	PF00057	1025	1060
ENSG00000081479	PF00057	3678	3714
ENSG00000081479	PF00057	3633	3671
ENSG00000081479	PF00057	3927	3962
ENSG00000081479	PF00057	3074	3109
ENSG00000081479	PF00057	2779	2817
ENSG00000081479	PF00057	1148	1183
ENSG00000081479	PF00057	2740	2775
ENSG00000081479	PF00057	3842	3874
ENSG00000081479	PF00057	1186	1222
ENSG00000081479	PF00057	2863	2899
ENSG00000081479	PF00057	3796	3832
ENSG00000081479	PF00057	3758	3793
ENSG00000081479	PF00057	3553	3585
ENSG00000081479	PF00057	1065	1101
ENSG00000081479	PF00057	2991	3027
ENSG00000081479	PF00057	1269	1305
ENSG00000081479	PF00057	2947	2988
ENSG00000081479	PF00057	1230	1266
ENSG00000081479	PF00057	265	300
ENSG00000081479	PF00057	2904	2943
ENSG00000081479	PF00057	2699	2733
ENSG00000081479	PF00057	3593	3630
ENSG00000081479	PF00057	66	103
ENSG00000081479	PF00057	221	256
ENSG00000081479	PF07645	4007	4047
ENSG00000081479	PF07645	1390	1428
ENSG00000182901	PF00631	255	315
ENSG00000182901	PF00610	40	110
ENSG00000182901	PF00615	335	447
ENSG00000182901	PF18148	113	214
ENSG00000134569	PF00058	957	996
ENSG00000134569	PF00058	1179	1219
ENSG00000134569	PF00058	1483	1524
ENSG00000134569	PF00058	828	866
ENSG00000134569	PF00058	1440	1480
ENSG00000134569	PF00058	915	954
ENSG00000134569	PF00058	523	563
ENSG00000134569	PF00058	1527	1563
ENSG00000134569	PF00058	1093	1132
ENSG00000134569	PF00058	1136	1176
ENSG00000134569	PF00058	786	825
ENSG00000134569	PF00058	1397	1437
ENSG00000134569	PF00058	871	912
ENSG00000134569	PF00058	566	607
ENSG00000134569	PF00058	481	520
ENSG00000134569	PF00058	610	649
ENSG00000134569	PF14670	1006	1043
ENSG00000134569	PF14670	1313	1348
ENSG00000134569	PF12662	377	398
ENSG00000134569	PF00057	147	182
ENSG00000134569	PF00057	269	304
ENSG00000134569	PF00057	109	142
ENSG00000134569	PF00057	230	265
ENSG00000134569	PF00057	311	349
ENSG00000134569	PF00057	26	66
ENSG00000134569	PF00057	190	225
ENSG00000134569	PF00057	70	105
ENSG00000163535			
ENSG00000065809	PF06625	185	295
ENSG00000182149	PF03398	26	189
ENSG00000138650	PF00028	128	213
ENSG00000138650	PF00028	468	564
ENSG00000138650	PF00028	594	678
ENSG00000138650	PF00028	255	348
ENSG00000138650	PF00028	367	453
ENSG00000138650	PF08266	19	101
ENSG00000138650	PF16492	713	838
ENSG00000198914	PF00157	319	388
ENSG00000198914	PF00046	407	463
ENSG00000116962	PF07645	710	750
ENSG00000116962	PF07474	429	621
ENSG00000116962	PF00086	849	919
ENSG00000116962	PF12947	809	839
ENSG00000116962	PF14670	1212	1238
ENSG00000116962	PF00058	992	1030
ENSG00000116962	PF00058	1033	1070
ENSG00000116962	PF00058	1076	1117
ENSG00000116962	PF06119	176	266
ENSG00000116962	PF12662	784	805
ENSG00000067829	PF00180	56	378
ENSG00000178188	PF00017	527	604
ENSG00000178188	PF08916	25	80
ENSG00000178188	PF00169	283	375
ENSG00000119574	PF00651	23	122
ENSG00000119574	PF00096	403	425
ENSG00000119574	PF00096	487	508
ENSG00000119574	PF00096	431	453
ENSG00000119574	PF00096	459	481
ENSG00000141971	PF10240	11	261
ENSG00000135972	PF00380	274	396
ENSG00000139132	PF01363	692	755
ENSG00000139132	PF00169	561	657
ENSG00000139132	PF00169	795	874
ENSG00000139132	PF00621	347	528
ENSG00000184378	PF00022	7	372
ENSG00000118997	PF17852	1783	1929
ENSG00000118997	PF12777	2587	2933
ENSG00000118997	PF18198	3548	3714
ENSG00000118997	PF18199	3720	4020
ENSG00000118997	PF08393	757	1160
ENSG00000118997	PF12781	2961	3182
ENSG00000118997	PF17857	2153	2247
ENSG00000118997	PF12774	1290	1616
ENSG00000118997	PF12775	1938	2118
ENSG00000118997	PF12780	2311	2572
ENSG00000118997	PF03028	3426	3547
ENSG00000178015	PF00001	78	352
ENSG00000183760	PF14008	362	423
ENSG00000183760	PF16656	32	124
ENSG00000183760	PF00149	135	337
ENSG00000090975	PF02862	715	962
ENSG00000090975	PF02121	1	250
ENSG00000100211	PF14645	44	159
ENSG00000085274	PF13912	499	522
ENSG00000085274	PF00096	330	352
ENSG00000085274	PF00096	415	437
ENSG00000085274	PF00096	387	409
ENSG00000085274	PF00096	443	465
ENSG00000085274	PF00096	304	324
ENSG00000085274	PF00096	471	493
ENSG00000085274	PF00651	14	115
ENSG00000175449	PF00355	71	146
ENSG00000159579	PF00622	361	480
ENSG00000159579	PF13920	524	566
ENSG00000183715	PF13927	135	206
ENSG00000183715	PF07679	227	311
ENSG00000183715	PF07679	38	132
ENSG00000183753			
ENSG00000145757	PF15824	1	252
ENSG00000007392	PF03194	6	243
ENSG00000162551	PF00245	51	490
ENSG00000062038	PF01049	680	825
ENSG00000062038	PF00028	446	537
ENSG00000062038	PF00028	221	318
ENSG00000062038	PF00028	114	205
ENSG00000062038	PF00028	333	431
ENSG00000141556	PF12612	901	1087
ENSG00000171757	PF13516	206	228
ENSG00000171757	PF13516	177	200
ENSG00000171757	PF13516	293	315
ENSG00000171757	PF13516	320	339
ENSG00000171757	PF13516	152	172
ENSG00000171757	PF13516	349	372
ENSG00000034677	PF01485	199	264
ENSG00000034677	PF01485	296	340
ENSG00000187735	PF01096	261	299
ENSG00000187735	PF07500	138	248
ENSG00000187735	PF08711	26	76
ENSG00000011465	PF01462	54	80
ENSG00000011465	PF13855	84	141
ENSG00000011465	PF13855	221	281
ENSG00000011465	PF13855	151	212
ENSG00000129673	PF00583	93	218
ENSG00000251322	PF07653	470	521
ENSG00000251322	PF17820	604	654
ENSG00000251322	PF00536	1661	1721
ENSG00000251322	PF12796	128	213
ENSG00000251322	PF12796	254	335
ENSG00000086619	PF04137	56	454
ENSG00000104450	PF00515	659	687
ENSG00000104450	PF13877	802	894
ENSG00000104450	PF13181	692	723
ENSG00000158869	PF11628	21	49
ENSG00000169220	PF02188	499	520
ENSG00000169220	PF00615	67	182
ENSG00000169220	PF02196	388	441
ENSG00000169220	PF02196	303	370
ENSG00000138074	PF00474	61	463
ENSG00000139438	PF15258	34	154
ENSG00000188306	PF13855	120	177
ENSG00000188306	PF13855	49	106
ENSG00000188306	PF13855	212	269
ENSG00000188306	PF12799	398	437
ENSG00000151572	PF04547	505	1086
ENSG00000151572	PF16178	277	502
ENSG00000111328	PF09806	28	114
ENSG00000185960	PF03826	272	288
ENSG00000185960	PF00046	118	174
ENSG00000077585			
ENSG00000114248	PF13516	452	469
ENSG00000136504	PF01530	184	212
ENSG00000136504	PF17772	337	388
ENSG00000136504	PF01853	393	570
ENSG00000144228	PF00917	65	161
ENSG00000144228	PF00651	192	296
ENSG00000151657	PF10357	52	177
ENSG00000151657	PF18131	276	328
ENSG00000204913	PF13855	82	140
ENSG00000174502	PF01740	522	733
ENSG00000174502	PF00916	73	468
ENSG00000167914	PF17708	254	418
ENSG00000167914	PF04598	3	233
ENSG00000205755			
ENSG00000277481	PF01477	745	859
ENSG00000277481	PF01825	634	672
ENSG00000277481	PF08016	1442	1678
ENSG00000277481	PF00059	43	139
ENSG00000051825			
ENSG00000121578	PF13733	77	209
ENSG00000121578	PF02709	214	289
ENSG00000187033	PF00536	326	386
ENSG00000154511	PF14875	19	175
ENSG00000154511	PF12260	194	395
ENSG00000254535	PF00076	295	362
ENSG00000254535	PF00076	12	82
ENSG00000254535	PF00076	192	259
ENSG00000254535	PF00076	100	166
ENSG00000224470	PF08517	469	580
ENSG00000122406	PF17144	14	176
ENSG00000122406	PF14204	192	283
ENSG00000180900	PF13855	128	186
ENSG00000180900	PF13855	36	94
ENSG00000180900	PF00595	1103	1188
ENSG00000180900	PF00595	1005	1089
ENSG00000180900	PF00595	730	811
ENSG00000180900	PF00595	868	946
ENSG00000184574	PF00001	40	297
ENSG00000111644	PF07222	1	240
ENSG00000166268	PF13884	451	509
ENSG00000166268	PF13888	768	909
ENSG00000166268	PF13887	530	565
ENSG00000166268	PF05224	258	403
ENSG00000213022	PF00089	24	244
ENSG00000011485	PF00149	236	429
ENSG00000011485	PF08321	136	228
ENSG00000011485	PF00515	29	61
ENSG00000130962	PF00594	25	65
ENSG00000158874	PF04711	57	131
ENSG00000256870	PF00474	45	449
ENSG00000133639	PF07742	11	123
ENSG00000138085			
ENSG00000008952	PF03839	87	304
ENSG00000167754	PF00089	67	285
ENSG00000120498	PF08631	190	444
ENSG00000179295	PF00017	6	81
ENSG00000179295	PF00017	112	197
ENSG00000179295	PF00102	273	523
ENSG00000143971	PF15350	648	913
ENSG00000143971	PF15350	77	648
ENSG00000130921	PF00472	53	147
ENSG00000127328	PF06428	191	261
ENSG00000129667	PF01694	651	789
ENSG00000129667	PF12595	128	333
ENSG00000135973	PF00001	51	324
ENSG00000047597	PF09815	6	376
ENSG00000129455	PF00089	79	297
ENSG00000154839	PF07160	16	248
ENSG00000075711	PF00625	736	912
ENSG00000075711	PF09058	2	62
ENSG00000075711	PF00595	224	307
ENSG00000075711	PF00595	467	542
ENSG00000075711	PF00595	320	402
ENSG00000075711	PF10600	404	465
ENSG00000075711	PF10608	106	223
ENSG00000075711	PF00018	587	643
ENSG00000105559	PF00169	55	152
ENSG00000158186	PF00071	15	176
ENSG00000065613	PF00069	35	292
ENSG00000065613	PF12474	1020	1160
ENSG00000065613	PF12474	852	990
ENSG00000071677	PF15172	24	68
ENSG00000173890			
ENSG00000144227	PF06312	62	264
ENSG00000187516			
ENSG00000135966	PF10367	738	845
ENSG00000135966	PF10366	448	550
ENSG00000135966	PF00780	76	286
ENSG00000135966	PF00637	575	700
ENSG00000089009	PF01159	181	288
ENSG00000089009	PF03868	36	95
ENSG00000121104	PF15388	86	398
ENSG00000229674			
ENSG00000128536	PF00028	466	557
ENSG00000128536	PF00028	244	335
ENSG00000128536	PF00028	145	226
ENSG00000178685	PF00644	841	1016
ENSG00000276600	PF00071	10	171
ENSG00000167755	PF00089	23	237
ENSG00000138738	PF00096	517	539
ENSG00000138738	PF00096	432	455
ENSG00000138738	PF00096	404	426
ENSG00000138738	PF00096	461	483
ENSG00000138738	PF00096	545	567
ENSG00000138738	PF00096	491	511
ENSG00000138738	PF00096	199	218
ENSG00000138738	PF00096	320	342
ENSG00000138738	PF00096	603	625
ENSG00000138738	PF00096	573	595
ENSG00000138738	PF12874	376	396
ENSG00000138738	PF12874	234	252
ENSG00000138738	PF12874	296	313
ENSG00000138738	PF13912	348	367
ENSG00000164251	PF00001	93	344
ENSG00000135974	PF15323	14	232
ENSG00000135185	PF10856	1	79
ENSG00000116580	PF02671	1648	1693
ENSG00000158220	PF00168	307	409
ENSG00000158220	PF00168	469	551
ENSG00000158220	PF00168	771	878
ENSG00000158220	PF17047	114	290
ENSG00000120800	PF07539	911	1533
ENSG00000165169	PF03645	18	107
ENSG00000173889	PF00536	930	993
ENSG00000169035	PF00089	30	245
ENSG00000121073	PF08449	53	348
ENSG00000187122	PF01462	282	308
ENSG00000187122	PF01462	513	539
ENSG00000187122	PF01462	33	60
ENSG00000187122	PF01462	733	760
ENSG00000187122	PF00008	929	959
ENSG00000187122	PF00008	968	1001
ENSG00000187122	PF00008	1047	1079
ENSG00000187122	PF00008	1087	1115
ENSG00000187122	PF00008	1009	1038
ENSG00000187122	PF02210	1195	1322
ENSG00000187122	PF12661	1136	1157
ENSG00000187122	PF12661	1347	1368
ENSG00000187122	PF13855	591	649
ENSG00000187122	PF13855	62	121
ENSG00000187122	PF13855	311	369
ENSG00000187122	PF13855	808	868
ENSG00000187122	PF13855	382	440
ENSG00000187122	PF13855	159	217
ENSG00000187122	PF01463	891	914
ENSG00000187122	PF01463	239	264
ENSG00000187122	PF01463	464	488
ENSG00000187122	PF01463	695	720
ENSG00000039068	PF00028	621	707
ENSG00000039068	PF00028	513	602
ENSG00000039068	PF00028	161	253
ENSG00000039068	PF00028	268	366
ENSG00000039068	PF01049	755	899
ENSG00000039068	PF08758	27	116
ENSG00000129317	PF01142	296	696
ENSG00000173207	PF01111	6	72
ENSG00000185920	PF02460	382	852
ENSG00000185920	PF02460	978	1178
ENSG00000179580	PF13923	20	57
ENSG00000166589	PF00028	267	325
ENSG00000166589	PF00028	132	231
ENSG00000166589	PF00028	342	439
ENSG00000166589	PF00028	457	555
ENSG00000172379	PF00989	140	243
ENSG00000172379	PF00010	65	116
ENSG00000172379	PF08447	348	434
ENSG00000232258	PF13903	17	207
ENSG00000135164	PF00249	273	329
ENSG00000135164	PF00249	225	265
ENSG00000132681	PF13246	435	527
ENSG00000132681	PF00690	52	119
ENSG00000132681	PF00122	172	362
ENSG00000132681	PF00689	805	1014
ENSG00000139697	PF13872	255	560
ENSG00000139697	PF13871	872	1148
ENSG00000025423	PF00106	30	217
ENSG00000175711	PF00535	21	192
ENSG00000134490			
ENSG00000198952	PF13638	858	934
ENSG00000198952	PF10374	77	188
ENSG00000198952	PF10373	651	742
ENSG00000198952	PF10373	197	401
ENSG00000178719	PF01027	159	365
ENSG00000285625	PF01896	2	42
ENSG00000198056	PF01896	108	332
ENSG00000234465	PF02988	52	132
ENSG00000234465	PF00021	150	204
ENSG00000171509	PF00001	449	708
ENSG00000171509	PF13855	274	334
ENSG00000171509	PF13855	154	213
ENSG00000171509	PF00057	26	62
ENSG00000183955	PF00856	227	337
ENSG00000165195	PF00534	222	362
ENSG00000165195	PF08288	72	161
ENSG00000186583	PF15058	1	228
ENSG00000186583	PF15059	445	591
ENSG00000232112	PF09072	3	64
ENSG00000243978			
ENSG00000166118	PF15212	25	64
ENSG00000166118	PF15212	64	167
ENSG00000268361	PF01834	49	130
ENSG00000162804	PF12661	358	379
ENSG00000162804	PF12661	666	687
ENSG00000162804	PF12661	474	494
ENSG00000162804	PF06119	169	256
ENSG00000162804	PF00041	1007	1083
ENSG00000162804	PF00041	1106	1184
ENSG00000162804	PF00041	908	987
ENSG00000162804	PF00008	833	861
ENSG00000162804	PF00008	584	614
ENSG00000162804	PF00008	795	824
ENSG00000162804	PF00008	757	787
ENSG00000162804	PF00008	315	345
ENSG00000162804	PF00008	545	575
ENSG00000162804	PF00008	433	461
ENSG00000162804	PF00008	272	307
ENSG00000162804	PF00008	391	421
ENSG00000162804	PF00008	1311	1341
ENSG00000162804	PF00008	623	653
ENSG00000164051			
ENSG00000101935	PF01871	132	301
ENSG00000141579	PF15269	5	58
ENSG00000101955	PF02494	175	257
ENSG00000101955	PF13778	333	451
ENSG00000101955	PF00084	120	174
ENSG00000101955	PF00084	262	317
ENSG00000101955	PF00084	57	112
ENSG00000073050	PF16589	540	627
ENSG00000073050	PF00533	317	389
ENSG00000073050	PF01834	1	149
ENSG00000163558	PF00433	551	584
ENSG00000163558	PF00130	141	192
ENSG00000163558	PF00564	26	107
ENSG00000163558	PF00069	256	522
ENSG00000109065	PF13302	19	167
ENSG00000196531	PF01849	1936	1991
ENSG00000114107			
ENSG00000111786	PF00076	16	83
ENSG00000111786	PF00076	113	174
ENSG00000213390	PF00620	125	280
ENSG00000060982	PF01063	106	355
ENSG00000155897	PF16214	159	395
ENSG00000155897	PF06327	617	712
ENSG00000155897	PF00211	406	588
ENSG00000155897	PF00211	974	1171
ENSG00000008282	PF01284	29	231
ENSG00000090905	PF12938	1280	1481
ENSG00000090905	PF16608	1505	1778
ENSG00000090905	PF10427	1073	1201
ENSG00000257218	PF02686	54	116
ENSG00000102934	PF01284	32	160
ENSG00000184730			
ENSG00000167378			
ENSG00000136603	PF08782	261	355
ENSG00000136603	PF02437	132	234
ENSG00000111780	PF02686	86	148
ENSG00000111775	PF02046	29	100
ENSG00000233232	PF06409	189	290
ENSG00000233232	PF06409	67	188
ENSG00000102931	PF11527	18	128
ENSG00000166833	PF00307	91	192
ENSG00000141316	PF00062	89	213
ENSG00000170855	PF05254	2	58
ENSG00000136379	PF12146	132	237
ENSG00000261832	PF02487	3	84
ENSG00000261832	PF06409	236	337
ENSG00000261832	PF06409	114	235
ENSG00000185404	PF00628	406	448
ENSG00000185404	PF00439	506	548
ENSG00000185404	PF01342	297	373
ENSG00000185404	PF03172	50	146
ENSG00000031081	PF00620	35	183
ENSG00000231500	PF00416	14	142
ENSG00000134602	PF00069	24	296
ENSG00000151376	PF00390	114	295
ENSG00000151376	PF03949	305	557
ENSG00000108344	PF01399	359	461
ENSG00000108344	PF08375	465	531
ENSG00000122085	PF02536	98	301
ENSG00000124839	PF00071	21	181
ENSG00000133612	PF00071	129	285
ENSG00000133612	PF01412	665	775
ENSG00000133612	PF12796	796	879
ENSG00000285218	PF00822	6	161
ENSG00000013297	PF00822	6	173
ENSG00000178568	PF00757	186	334
ENSG00000178568	PF14843	502	633
