Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSG00000175727	ENSG00000009950	MLXIP	MLXIPL	2.14924045071112e-08	1.41429395279941e-30	4	Vertebrata	protein_coding
ENSG00000162009	ENSG00000116329	SSTR5	OPRD1	0.000466227748251298	0.000387904893352012	2	Vertebrata	protein_coding
ENSG00000142273	ENSG00000110395	CBLC	CBL	2.84513606492553e-09	1.45138826660751e-14	5	Vertebrata	protein_coding
ENSG00000115306	ENSG00000160460	SPTBN1	SPTBN4	7.84229972397599e-10	3.0810340354972e-14	5	Vertebrata	protein_coding
ENSG00000129219	ENSG00000075651	PLD2	PLD1	2.43742818401242e-06	6.57170802694832e-23	4	Vertebrata	protein_coding
ENSG00000170345	ENSG00000125740	FOS	FOSB	1.69115255373209e-14	1.79857340613897e-17	3	Vertebrata	protein_coding
ENSG00000137936	ENSG00000125731	BCAR3	SH2D3A	0.00017306754866135	5.26858496990011e-21	3	Vertebrata	protein_coding
ENSG00000003987	ENSG00000102043	MTMR7	MTMR8	3.94186018768414e-08	2.60393748301772e-14	4	Vertebrata	protein_coding
ENSG00000043143	ENSG00000077684	JADE2	JADE1	5.23354215358443e-12	9.3438599040339e-26	4	Vertebrata	protein_coding
ENSG00000026025	ENSG00000205426	VIM	KRT81	1.4081499084602e-05	8.71913024310487e-18	2	Vertebrata	protein_coding
ENSG00000111181	ENSG00000130821	SLC6A12	SLC6A8	0.00339856828070236	2.57968307272102e-15	1	Vertebrata	protein_coding
ENSG00000183496	ENSG00000176624	MEX3B	MEX3C	1.40693325401242e-06	5.60775724319985e-05	3	Vertebrata	protein_coding
ENSG00000110042	ENSG00000091073	DTX4	DTX2	0.00316274285528465	2.87860751493516e-08	1	Vertebrata	protein_coding
ENSG00000101104	ENSG00000151846	PABPC1L	PABPC3	5.76648231022625e-13	1.70012219752784e-31	3	Vertebrata	protein_coding
ENSG00000138100	ENSG00000213186	TRIM54	TRIM59	0.00190696888398226	0.00191211318936404	2	Vertebrata	protein_coding
ENSG00000169427	ENSG00000124249	KCNK9	KCNK15	5.95781122702287e-08	3.13212921777467e-28	5	Vertebrata	protein_coding
ENSG00000051382	ENSG00000171608	PIK3CB	PIK3CD	1.70954092570527e-14	9.18047473837758e-24	4	Vertebrata	protein_coding
ENSG00000198467	ENSG00000140416	TPM2	TPM1	4.35291496335397e-07	1.96592203752372e-28	4	Vertebrata	protein_coding
ENSG00000070886	ENSG00000142627	EPHA8	EPHA2	1.042373906173e-09	2.49515580192402e-07	3	Vertebrata	protein_coding
ENSG00000133216	ENSG00000146904	EPHB2	EPHA1	0.000102346126440482	1.54936645194456e-05	4	Vertebrata	protein_coding
ENSG00000125533	ENSG00000180828	BHLHE23	BHLHE22	0.000213518128515388	5.8743793322123e-22	3	Vertebrata	protein_coding
ENSG00000258643	ENSG00000205022	BCL2L2-PABPN1	PABPN1L	0.00377733557307867	3.73067471367778e-09	2	Vertebrata	protein_coding
ENSG00000085491	ENSG00000125648	SLC25A24	SLC25A23	4.32129270578014e-06	4.37788235971028e-16	4	Vertebrata	protein_coding
ENSG00000137434	ENSG00000180098	C6orf52	TRNAU1AP	0.00257319057364019	7.56384952369112e-06	3	Vertebrata	protein_coding
ENSG00000090661	ENSG00000172292	CERS4	CERS6	0.00246833879982136	1.5794190883435e-06	2	Vertebrata	protein_coding
ENSG00000112414	ENSG00000156920	ADGRG6	ADGRG4	1.23215134087814e-05	0.000116596896862922	2	Vertebrata	protein_coding
ENSG00000152700	ENSG00000079332	SAR1B	SAR1A	9.17556095569779e-10	2.33970553940613e-25	4	Vertebrata	protein_coding
ENSG00000117461	ENSG00000145675	PIK3R3	PIK3R1	4.28102666122635e-10	1.83708985604451e-22	3	Vertebrata	protein_coding
ENSG00000061676	ENSG00000123338	NCKAP1	NCKAP1L	0.000691291643756417	7.23342725510347e-26	3	Vertebrata	protein_coding
ENSG00000166913	ENSG00000164924	YWHAB	YWHAZ	0.00150654132361778	9.11174038535598e-20	5	Vertebrata	protein_coding
ENSG00000169902	ENSG00000128294	TPST1	TPST2	1.49057333038124e-09	2.25261733474349e-32	3	Vertebrata	protein_coding
ENSG00000133627	ENSG00000115091	ACTR3B	ACTR3	1.13283328328031e-05	3.57104721535723e-34	1	Vertebrata	protein_coding
ENSG00000112499	ENSG00000163393	SLC22A2	SLC22A15	0.000259092933757446	3.0934495217843e-06	2	Vertebrata	protein_coding
ENSG00000117114	ENSG00000150471	ADGRL2	ADGRL3	6.22677015740024e-06	2.79062908012139e-05	3	Vertebrata	protein_coding
ENSG00000140795	ENSG00000101306	MYLK3	MYLK2	8.98760027846261e-05	3.58789111094762e-19	3	Vertebrata	protein_coding
ENSG00000072110	ENSG00000130402	ACTN1	ACTN4	1.72310668635145e-19	1.68162768856791e-13	5	Vertebrata	protein_coding
ENSG00000213281	ENSG00000174775	NRAS	HRAS	0.00801094083371118	1.08302090669194e-18	2	Vertebrata	protein_coding
ENSG00000171234	ENSG00000242515	UGT2B7	UGT1A10	5.54922836928663e-08	0.000130893535622706	3	Vertebrata	protein_coding
ENSG00000110092	ENSG00000112576	CCND1	CCND3	6.91579457253763e-05	3.83867835019749e-12	3	Vertebrata	protein_coding
ENSG00000144583	ENSG00000183654	MARCH4	MARCH11	0.00018319621093292	6.51070515757502e-17	1	Vertebrata	protein_coding
ENSG00000120798	ENSG00000177463	NR2C1	NR2C2	4.45898821792664e-13	6.04398095166192e-28	4	Vertebrata	protein_coding
ENSG00000205269	ENSG00000261717	TMEM170B	RP11-77K12.1	0.00322369064419593	1.17868497197372e-21	1	Vertebrata	protein_coding
ENSG00000173120	ENSG00000099364	KDM2A	FBXL19	0.00365689816304943	0.00357553416866534	3	Vertebrata	protein_coding
ENSG00000155380	ENSG00000141526	SLC16A1	SLC16A3	4.7207005500311e-05	0.00863598569121632	3	Vertebrata	protein_coding
ENSG00000143320	ENSG00000164687	CRABP2	FABP5	0.000638741594849764	0.000485780799192219	2	Vertebrata	protein_coding
ENSG00000109846	ENSG00000160202	CRYAB	CRYAA	0.000483279789489649	4.06233118078648e-18	1	Vertebrata	protein_coding
ENSG00000169967	ENSG00000198909	MAP3K2	MAP3K3	4.53963486588192e-11	1.1407958111417e-22	2	Vertebrata	protein_coding
ENSG00000095066	ENSG00000134709	HOOK2	HOOK1	1.9340588373127e-05	4.7307418963016e-22	2	Vertebrata	protein_coding
ENSG00000102010	ENSG00000135605	BMX	TEC	9.91776624024103e-06	1.1781025281005e-07	3	Vertebrata	protein_coding
ENSG00000142634	ENSG00000115468	EFHD2	EFHD1	1.34990425150277e-08	4.36776114451254e-11	4	Vertebrata	protein_coding
ENSG00000169855	ENSG00000154133	ROBO1	ROBO4	0.000615876633918724	2.45093985303217e-28	2	Vertebrata	protein_coding
ENSG00000185942	ENSG00000101198	NKAIN3	NKAIN4	3.87780036011823e-05	1.31796930979565e-36	3	Vertebrata	protein_coding
ENSG00000139263	ENSG00000144749	LRIG3	LRIG1	4.62781068045843e-10	3.24035323743196e-25	5	Vertebrata	protein_coding
ENSG00000186897	ENSG00000165985	C1QL4	C1QL3	0.00162314911988829	1.34952035931727e-12	2	Vertebrata	protein_coding
ENSG00000159399	ENSG00000156510	HK2	HKDC1	4.64052854149061e-11	1.75592614890279e-20	5	Vertebrata	protein_coding
ENSG00000197283	ENSG00000105122	SYNGAP1	RASAL3	0.00496889660673901	0.000237279011198596	3	Vertebrata	protein_coding
ENSG00000134375	ENSG00000126768	TIMM17A	TIMM17B	5.2347709337793e-07	7.53239071712485e-09	3	Vertebrata	protein_coding
ENSG00000159399	ENSG00000106633	HK2	GCK	1.56233334574461e-07	0.0048468812497353	5	Vertebrata	protein_coding
ENSG00000119139	ENSG00000104067	TJP2	TJP1	3.6550626886963e-10	3.05560318619178e-26	3	Vertebrata	protein_coding
ENSG00000086062	ENSG00000117411	B4GALT1	B4GALT2	1.67656274035939e-05	1.94003683124817e-07	3	Vertebrata	protein_coding
ENSG00000170275	ENSG00000141696	CRTAP	P3H4	0.00793069643705643	5.01549342526286e-22	3	Vertebrata	protein_coding
ENSG00000165891	ENSG00000129173	E2F7	E2F8	6.02800225979331e-08	1.91157638741642e-27	3	Vertebrata	protein_coding
ENSG00000138802	ENSG00000113615	SEC24B	SEC24A	5.78013053039741e-11	1.91191075729043e-29	4	Vertebrata	protein_coding
ENSG00000154736	ENSG00000134917	ADAMTS5	ADAMTS8	0.000201046527341365	5.82187802305711e-29	4	Vertebrata	protein_coding
ENSG00000152990	ENSG00000108231	ADGRA3	LGI1	1.22890301028663e-06	7.07775583528091e-24	2	Vertebrata	protein_coding
ENSG00000165801	ENSG00000149633	ARHGEF40	KIAA1755	0.00243363046537064	1.33409314987446e-07	3	Vertebrata	protein_coding
ENSG00000136158	ENSG00000187678	SPRY2	SPRY4	1.57876031516281e-07	4.17614452852292e-12	2	Vertebrata	protein_coding
ENSG00000107643	ENSG00000109339	MAPK8	MAPK10	1.60606192263601e-09	5.24964731451638e-23	5	Vertebrata	protein_coding
ENSG00000157404	ENSG00000113721	KIT	PDGFRB	2.85468432285383e-11	1.80440561103759e-33	2	Vertebrata	protein_coding
ENSG00000162407	ENSG00000067113	PLPP3	PLPP1	3.01912601791506e-06	8.39881220124186e-25	2	Vertebrata	protein_coding
ENSG00000079691	ENSG00000159753	LRRC16A	RLTPR	3.52452342494411e-09	1.58262848410381e-21	5	Vertebrata	protein_coding
ENSG00000168135	ENSG00000184185	KCNJ4	KCNJ12	0.000577101456600108	8.98529669443854e-22	3	Vertebrata	protein_coding
ENSG00000047849	ENSG00000186868	MAP4	MAPT	2.95216070488199e-08	1.84001785057366e-20	4	Vertebrata	protein_coding
ENSG00000100055	ENSG00000008256	CYTH4	CYTH3	6.43657543794288e-07	1.40380244569256e-26	4	Vertebrata	protein_coding
ENSG00000161547	ENSG00000188529	SRSF2	SRSF10	0.000624712970379477	3.43175043950538e-05	2	Vertebrata	protein_coding
ENSG00000160293	ENSG00000134215	VAV2	VAV3	1.70258532659422e-11	1.71723994047216e-33	4	Vertebrata	protein_coding
ENSG00000206075	ENSG00000117601	SERPINB5	SERPINC1	0.00170721544707479	0.00513555461935375	1	Vertebrata	protein_coding
ENSG00000010438	ENSG00000174562	PRSS3	KLK15	0.00520905838290358	3.34567190111699e-06	1	Vertebrata	protein_coding
ENSG00000197217	ENSG00000198018	ENTPD4	ENTPD7	0.00979328861349254	7.02370725060595e-27	2	Vertebrata	protein_coding
ENSG00000170214	ENSG00000171873	ADRA1B	ADRA1D	2.51355063125177e-13	3.93768259553753e-21	3	Vertebrata	protein_coding
ENSG00000140836	ENSG00000091656	ZFHX3	ZFHX4	1.45786152330181e-18	4.72899581164231e-27	4	Vertebrata	protein_coding
ENSG00000171234	ENSG00000244122	UGT2B7	UGT1A7	6.12703071837435e-08	0.000137027838040093	3	Vertebrata	protein_coding
ENSG00000106624	ENSG00000121898	AEBP1	CPXM2	2.69879909712822e-10	7.78211066643153e-15	3	Vertebrata	protein_coding
ENSG00000104267	ENSG00000168748	CA2	CA7	1.53091570672867e-09	5.81891750653953e-25	2	Vertebrata	protein_coding
ENSG00000156273	ENSG00000196323	BACH1	ZBTB44	0.00703487578156934	4.42855201643606e-27	1	Chordata	protein_coding
ENSG00000213347	ENSG00000123933	MXD3	MXD4	1.05440877328973e-17	5.02616809835754e-33	4	Vertebrata	protein_coding
ENSG00000124203	ENSG00000127124	ZNF831	HIVEP3	0.00268525034461898	5.70007634427607e-14	2	Vertebrata	protein_coding
ENSG00000173698	ENSG00000112414	ADGRG2	ADGRG6	5.4553321601957e-06	8.08104033735799e-13	3	Vertebrata	protein_coding
ENSG00000108684	ENSG00000213199	ASIC2	ASIC3	1.60918961706891e-06	7.3486330185707e-12	3	Vertebrata	protein_coding
ENSG00000170214	ENSG00000120907	ADRA1B	ADRA1A	1.03341380909946e-07	6.68683937864401e-16	3	Vertebrata	protein_coding
ENSG00000104490	ENSG00000121905	NCALD	HPCA	0.000119239435885621	2.51570644430061e-18	4	Vertebrata	protein_coding
ENSG00000205718	ENSG00000134046	MBD3L4	MBD2	4.26488020223632e-07	2.07705482276972e-12	2	Vertebrata	protein_coding
ENSG00000125703	ENSG00000130734	ATG4C	ATG4D	5.26552013334769e-10	1.79817458620859e-24	3	Vertebrata	protein_coding
ENSG00000021852	ENSG00000112936	C8B	C7	2.24243388897266e-06	1.59145272608428e-22	2	Vertebrata	protein_coding
ENSG00000170345	ENSG00000175592	FOS	FOSL1	1.43057696363646e-16	6.93495183695325e-22	4	Vertebrata	protein_coding
ENSG00000164506	ENSG00000145087	STXBP5	STXBP5L	1.31551654690228e-08	4.27068438552727e-05	5	Vertebrata	protein_coding
ENSG00000183741	ENSG00000173894	CBX6	CBX2	0.00688681272227711	3.72993128401136e-07	2	Vertebrata	protein_coding
ENSG00000078369	ENSG00000172354	GNB1	GNB2	1.83160882153982e-08	1.1745550034358e-07	5	Vertebrata	protein_coding
ENSG00000164749	ENSG00000101076	HNF4G	HNF4A	4.71022775416554e-14	1.56631077725925e-41	5	Vertebrata	protein_coding
ENSG00000198513	ENSG00000119787	ATL1	ATL2	4.11235512703209e-09	7.09640762410959e-26	3	Vertebrata	protein_coding
ENSG00000116741	ENSG00000138835	RGS2	RGS3	2.1060260458558e-06	1.08135256986285e-36	3	Vertebrata	protein_coding
ENSG00000124212	ENSG00000167910	PTGIS	CYP7A1	1.05074273639816e-05	1.827655932828e-29	2	Vertebrata	protein_coding
ENSG00000158773	ENSG00000105698	USF1	USF2	2.82821686588801e-06	0.000901775160866667	3	Vertebrata	protein_coding
ENSG00000102024	ENSG00000120756	PLS3	PLS1	3.54765926583123e-06	1.10302048065698e-18	4	Vertebrata	protein_coding
ENSG00000170035	ENSG00000170142	UBE2E3	UBE2E1	0.000794302694008862	5.78448450330296e-25	3	Vertebrata	protein_coding
ENSG00000162775	ENSG00000259956	RBM15	RBM15B	0.000107317634617753	9.13730987947163e-20	4	Vertebrata	protein_coding
ENSG00000106123	ENSG00000116106	EPHB6	EPHA4	7.34772400230731e-10	1.09631619830507e-11	4	Vertebrata	protein_coding
ENSG00000114113	ENSG00000164434	RBP2	FABP7	0.00277611593036338	8.52643441510046e-11	2	Vertebrata	protein_coding
ENSG00000039319	ENSG00000157077	ZFYVE16	ZFYVE9	0.00582981264195182	1.42975343345629e-08	2	Vertebrata	protein_coding
ENSG00000159217	ENSG00000073792	IGF2BP1	IGF2BP2	3.78277853571059e-08	1.04454657898202e-13	4	Vertebrata	protein_coding
ENSG00000198799	ENSG00000144749	LRIG2	LRIG1	1.29377752112121e-11	1.15658592130534e-17	5	Vertebrata	protein_coding
ENSG00000123989	ENSG00000033100	CHPF	CHPF2	0.00636307638778124	1.88287477901539e-06	4	Vertebrata	protein_coding
ENSG00000091262	ENSG00000023839	ABCC6	ABCC2	2.95745383033383e-05	2.84395603368862e-09	2	Vertebrata	protein_coding
ENSG00000081189	ENSG00000068305	MEF2C	MEF2A	1.23644901346488e-13	2.73666790806421e-31	3	Vertebrata	protein_coding
ENSG00000196911	ENSG00000114030	KPNA5	KPNA1	3.73786384445628e-10	2.5909800862448e-07	4	Vertebrata	protein_coding
ENSG00000272333	ENSG00000118058	KMT2B	KMT2A	2.14606846994922e-09	1.41979155267342e-16	4	Vertebrata	protein_coding
ENSG00000116396	ENSG00000166006	KCNC4	KCNC2	0.000527517704015475	8.78200746614427e-28	2	Vertebrata	protein_coding
ENSG00000163435	ENSG00000135373	ELF3	EHF	0.000970355873057976	4.24340049166716e-18	4	Vertebrata	protein_coding
ENSG00000137692	ENSG00000109184	DCUN1D5	DCUN1D4	0.000687184794945385	4.76893553060878e-11	2	Vertebrata	protein_coding
ENSG00000140297	ENSG00000124091	GCNT3	GCNT7	2.38661411348684e-06	6.91471120259513e-06	1	Vertebrata	protein_coding
ENSG00000139182	ENSG00000158258	CLSTN3	CLSTN2	3.37677045188226e-08	2.02828624295472e-11	3	Vertebrata	protein_coding
ENSG00000102287	ENSG00000151834	GABRE	GABRA2	3.56046513935818e-06	4.03818256832698e-07	3	Vertebrata	protein_coding
ENSG00000171700	ENSG00000117152	RGS19	RGS4	0.00111286117977783	1.32195812487063e-06	2	Vertebrata	protein_coding
ENSG00000168916	ENSG00000180357	ZNF608	ZNF609	4.78274782697974e-12	2.31522498148841e-27	2	Vertebrata	protein_coding
ENSG00000107282	ENSG00000034053	APBA1	APBA2	6.95524858203366e-07	1.58432034473277e-30	3	Vertebrata	protein_coding
ENSG00000153162	ENSG00000183682	BMP6	BMP8A	7.7782613164215e-06	1.87526919506855e-08	3	Vertebrata	protein_coding
ENSG00000180228	ENSG00000139546	PRKRA	TARBP2	0.00825469936838981	9.22747334733814e-25	2	Vertebrata	protein_coding
ENSG00000260027	ENSG00000122592	HOXB7	HOXA7	3.0522491399205e-19	9.36849379823753e-26	2	Vertebrata	protein_coding
ENSG00000168539	ENSG00000184984	CHRM1	CHRM5	1.72315389939508e-07	8.59774558646839e-09	5	Vertebrata	protein_coding
ENSG00000185070	ENSG00000126500	FLRT2	FLRT1	0.00080232721869115	3.93111712054101e-11	1	Vertebrata	protein_coding
ENSG00000088812	ENSG00000107518	ATRN	ATRNL1	6.58759013863473e-12	4.6528552491794e-23	3	Vertebrata	protein_coding
ENSG00000165972	ENSG00000163885	CCDC38	CFAP100	0.000240079301332571	1.0016451170374e-15	1	Vertebrata	protein_coding
ENSG00000113430	ENSG00000176842	IRX4	IRX5	0.000451711367822071	2.15090590154295e-18	1	Vertebrata	protein_coding
ENSG00000165637	ENSG00000078668	VDAC2	VDAC3	4.02547210530748e-05	1.17056751462589e-28	2	Vertebrata	protein_coding
ENSG00000073712	ENSG00000101311	FERMT2	FERMT1	1.25665095247786e-10	1.94461426426126e-27	5	Vertebrata	protein_coding
ENSG00000174839	ENSG00000205593	DENND6A	DENND6B	2.13785332966753e-08	2.39920151378248e-19	4	Vertebrata	protein_coding
ENSG00000155252	ENSG00000038210	PI4K2A	PI4K2B	4.14604355533003e-19	8.80572062387229e-19	5	Vertebrata	protein_coding
ENSG00000205089	ENSG00000118816	CCNI2	CCNI	0.000369399901149758	5.3532245586415e-15	1	Vertebrata	protein_coding
ENSG00000196950	ENSG00000139540	SLC39A10	SLC39A5	6.89724005424515e-06	5.04198798540334e-20	3	Vertebrata	protein_coding
ENSG00000105290	ENSG00000101446	APLP1	SPINT3	2.66568205277301e-05	1.62434948765702e-12	2	Vertebrata	protein_coding
ENSG00000123700	ENSG00000182324	KCNJ2	KCNJ14	0.00125855360004615	0.000193037441433407	3	Vertebrata	protein_coding
ENSG00000121005	ENSG00000140839	CRISPLD1	CLEC18B	3.40101633149993e-09	1.94403550220368e-20	1	Vertebrata	protein_coding
ENSG00000162763	ENSG00000162494	LRRC52	LRRC38	0.00547338524726358	0.000727702047825782	1	Vertebrata	protein_coding
ENSG00000161082	ENSG00000273025	CELF5	RP11-106M3.5	0.000754785626454353	5.4040225681772e-26	4	Vertebrata	protein_coding
ENSG00000123159	ENSG00000137960	GIPC1	GIPC2	3.53612279676101e-09	3.34538882611613e-12	5	Vertebrata	protein_coding
ENSG00000064999	ENSG00000185046	ANKS1A	ANKS1B	0.00167869651091868	4.71672605842129e-37	2	Vertebrata	protein_coding
ENSG00000164104	ENSG00000189403	HMGB2	HMGB1	9.74778078674409e-07	1.76833706189956e-10	3	Vertebrata	protein_coding
ENSG00000146247	ENSG00000165288	PHIP	BRWD3	3.07902004679388e-08	6.17036153160868e-09	3	Vertebrata	protein_coding
ENSG00000196220	ENSG00000171943	SRGAP3	SRGAP2C	1.70612738764506e-09	1.17147339412017e-17	3	Vertebrata	protein_coding
ENSG00000178233	ENSG00000179292	TMEM151B	TMEM151A	6.37834969513017e-05	1.66471549725929e-06	2	Vertebrata	protein_coding
ENSG00000152611	ENSG00000105519	CAPSL	CAPS	0.000636450277046026	2.79819900469833e-12	3	Vertebrata	protein_coding
ENSG00000143179	ENSG00000130717	UCK2	UCK1	3.66114084578822e-08	9.95882039010589e-37	3	Vertebrata	protein_coding
ENSG00000160951	ENSG00000171522	PTGER1	PTGER4	9.27689619681316e-06	9.00664406790177e-09	1	Vertebrata	protein_coding
ENSG00000180448	ENSG00000137962	HMHA1	ARHGAP29	0.000262135474488849	7.34983197516068e-14	1	Vertebrata	protein_coding
ENSG00000117013	ENSG00000184156	KCNQ4	KCNQ3	1.2247978854652e-05	1.33211686679671e-15	4	Vertebrata	protein_coding
ENSG00000134115	ENSG00000113805	CNTN6	CNTN3	0.000165067394895704	8.86530881688941e-10	2	Vertebrata	protein_coding
ENSG00000168412	ENSG00000134640	MTNR1A	MTNR1B	0.000250206905133519	8.31365898980582e-11	3	Vertebrata	protein_coding
ENSG00000019549	ENSG00000124216	SNAI2	SNAI1	4.55506360749051e-10	1.66301003949915e-20	4	Vertebrata	protein_coding
ENSG00000213347	ENSG00000119950	MXD3	MXI1	1.83643806440154e-13	9.49678377933712e-24	4	Vertebrata	protein_coding
ENSG00000120675	ENSG00000205981	DNAJC15	DNAJC19	4.36325126071191e-06	9.24365212306168e-16	3	Vertebrata	protein_coding
ENSG00000130812	ENSG00000136859	ANGPTL6	ANGPTL2	2.79664815223215e-06	1.45603312549394e-18	3	Vertebrata	protein_coding
ENSG00000183091	ENSG00000002834	NEB	LASP1	1.56549000755937e-10	2.00041799843807e-29	3	Vertebrata	protein_coding
ENSG00000107566	ENSG00000147475	ERLIN1	ERLIN2	1.18222262976171e-06	2.50655447945531e-32	3	Vertebrata	protein_coding
ENSG00000180370	ENSG00000149269	PAK2	PAK1	3.9070693816174e-05	3.96316602839047e-14	4	Vertebrata	protein_coding
ENSG00000186452	ENSG00000187045	TMPRSS12	TMPRSS6	0.000481177569862588	3.44353155053576e-07	1	Vertebrata	protein_coding
ENSG00000066044	ENSG00000196361	ELAVL1	ELAVL3	2.4119327775376e-07	2.41567252109816e-09	1	Vertebrata	protein_coding
ENSG00000044524	ENSG00000145242	EPHA3	EPHA5	2.77621533578538e-05	1.21915247662357e-06	2	Vertebrata	protein_coding
ENSG00000173612	ENSG00000173662	GPRC6A	TAS1R1	0.00648457050138484	6.88462349685368e-08	2	Vertebrata	protein_coding
ENSG00000163032	ENSG00000116983	VSNL1	HPCAL4	1.16926961161546e-09	2.52919067096491e-28	3	Vertebrata	protein_coding
ENSG00000064666	ENSG00000117519	CNN2	CNN3	1.12059738754847e-07	2.37461717589049e-06	5	Vertebrata	protein_coding
ENSG00000250644	ENSG00000131400	RP11-295K3.1	NAPSA	0.00469135958883287	0.000591188143017491	4	Vertebrata	protein_coding
ENSG00000176928	ENSG00000124091	GCNT4	GCNT7	3.5667786092159e-05	0.000166385599106288	1	Vertebrata	protein_coding
ENSG00000003756	ENSG00000182872	RBM5	RBM10	0.000242754429719723	3.16829738043601e-28	3	Vertebrata	protein_coding
ENSG00000111012	ENSG00000179142	CYP27B1	CYP11B2	0.000116002343496763	0.00569048401563838	3	Vertebrata	protein_coding
ENSG00000102287	ENSG00000113327	GABRE	GABRG2	3.14324808279961e-06	6.84515119794835e-07	3	Vertebrata	protein_coding
ENSG00000157827	ENSG00000161791	FMNL2	FMNL3	4.73458382277763e-06	2.61489704641709e-27	3	Vertebrata	protein_coding
ENSG00000154310	ENSG00000071054	TNIK	MAP4K4	3.05817627041872e-09	9.06943688335415e-20	4	Vertebrata	protein_coding
ENSG00000168172	ENSG00000134709	HOOK3	HOOK1	1.16054295742247e-06	1.12395066014715e-08	1	Vertebrata	protein_coding
ENSG00000138100	ENSG00000147573	TRIM54	TRIM55	0.00498113380809885	1.89194635548885e-13	3	Vertebrata	protein_coding
ENSG00000106688	ENSG00000162383	SLC1A1	SLC1A7	6.6341487941268e-07	8.51651881168582e-19	2	Vertebrata	protein_coding
ENSG00000006283	ENSG00000100346	CACNA1G	CACNA1I	1.95913974239114e-09	7.53666598387989e-23	4	Vertebrata	protein_coding
ENSG00000164920	ENSG00000143867	OSR2	OSR1	1.68307662832408e-05	2.92922324931222e-15	3	Vertebrata	protein_coding
ENSG00000046604	ENSG00000179242	DSG2	CDH4	0.00124928807033923	2.07808218695834e-38	1	Vertebrata	protein_coding
ENSG00000150594	ENSG00000184160	ADRA2A	ADRA2C	3.66689313194071e-05	4.44449057632312e-20	3	Vertebrata	protein_coding
